Votes,Average Cost for two,Has Table booking,Has Online delivery,Price range,Rating
157,700,0,1,2,3.3
12,350,0,0,1,3.1
180,1000,1,1,3,3.4
16,500,0,1,2,2.6
21,400,0,0,1,2.6
10,350,0,0,1,2.9
114,500,0,1,2,2.6
13,800,0,0,2,3.3
8,800,0,1,2,2.9
4,250,0,1,1,3.1
8,150,0,0,1,2.8
8,800,0,0,2,3.2
32,350,0,1,1,3.3
9,300,0,1,1,2.9
10,600,0,1,2,2.7
21,350,0,0,1,2.8
21,500,0,1,2,3.1
35,500,0,1,2,3.2
74,250,0,0,1,3.4
25,150,0,0,1,2.8
175,450,0,1,1,3.1
13,500,0,0,2,2.9
87,500,0,1,2,2.8
19,250,0,0,1,3.4
59,350,0,1,1,3.4
220,350,0,0,1,2.6
26,350,0,0,1,2.7
67,150,0,1,1,4.5
406,500,0,1,2,3.9
35,450,0,0,1,3.5
145,1300,1,1,3,3.8
30,200,0,1,1,3.6
18,600,0,1,2,3.7
243,300,0,1,1,3.8
23,300,0,0,1,3.7
18,1000,1,0,3,3.7
95,350,0,0,1,3.5
65,300,0,1,1,3.5
49,800,0,1,2,3.8
93,1200,1,0,3,3.9
1,200,0,0,1,1.0
0,500,0,0,2,1.0
0,100,0,0,1,1.0
1,200,0,0,1,1.0
0,250,0,0,1,1.0
3,400,0,0,1,1.0
0,200,0,0,1,1.0
1,300,0,0,1,1.0
0,50,0,0,1,1.0
1,500,0,0,2,1.0
0,250,0,0,1,1.0
2,500,0,0,2,1.0
1,150,0,0,1,1.0
0,350,0,0,1,1.0
0,1000,0,0,3,1.0
2,300,0,0,1,1.0
3,300,0,0,1,1.0
55,350,0,0,1,4.0
83,1000,0,0,3,4.0
1823,1850,1,0,3,4.1
704,1600,1,0,3,3.3
763,1900,1,1,3,3.4
1363,1200,0,0,3,3.3
491,350,0,1,1,3.4
1033,1400,1,1,3,4.5
454,400,0,1,1,3.9
1756,1900,1,1,3,3.9
1845,1600,1,1,3,3.8
379,1200,1,0,3,3.7
2247,1800,1,0,3,3.7
552,1200,0,1,3,3.9
567,1800,1,0,3,3.8
384,1200,1,1,3,3.5
884,2400,0,0,4,3.5
489,800,0,1,2,3.7
3697,1800,1,0,3,3.7
1878,2000,1,1,4,3.9
3986,1600,1,1,3,4.3
542,200,0,0,1,4.2
278,2200,1,0,4,4.2
969,1700,1,1,3,4.0
1627,500,0,1,2,4.2
541,1300,1,1,3,4.4
1199,1600,1,1,3,4.1
30,1000,0,0,3,3.3
174,2000,1,0,4,3.4
128,1800,1,1,3,3.7
72,1100,0,0,3,3.4
295,2000,1,0,4,3.9
19,2000,1,0,4,2.8
259,2500,1,0,4,3.9
1,1000,1,0,3,1.0
0,800,1,0,2,1.0
7,700,0,0,2,3.0
1,800,1,0,2,1.0
95,3000,1,0,4,3.3
19,2500,1,0,4,3.0
265,2500,1,0,4,3.4
44,4000,1,0,4,3.7
38,2500,0,0,4,3.6
14,2000,1,0,4,3.5
261,3500,1,0,4,3.6
410,4500,1,0,4,3.9
49,2500,1,0,4,3.6
79,1000,0,0,3,3.8
290,4000,1,0,4,3.9
424,4500,1,0,4,4.0
9,1500,1,0,3,3.1
0,300,0,0,1,1.0
5,500,0,0,2,3.1
30,600,0,1,2,2.6
108,400,0,0,1,3.9
0,300,0,0,1,1.0
13,350,0,0,1,3.1
12,200,0,0,1,3.2
266,300,0,0,1,3.8
1,300,0,0,1,1.0
0,400,0,0,1,1.0
3,800,0,0,2,1.0
36,400,0,0,1,2.9
20,500,0,0,2,2.8
4,400,0,0,1,3.0
68,1500,1,0,3,2.8
4,300,0,0,1,2.9
26,200,0,0,1,3.1
11,300,0,1,1,3.4
18,100,0,0,1,3.1
137,200,0,1,1,3.2
8,450,0,0,1,2.7
101,350,0,1,1,2.8
103,550,0,1,2,2.8
94,950,1,1,2,3.1
22,150,0,0,1,3.2
16,100,0,0,1,2.6
56,450,0,0,1,2.7
49,650,0,0,2,3.3
60,400,0,1,1,3.4
86,200,0,1,1,3.4
51,350,0,1,1,3.2
24,400,0,1,1,3.3
97,150,0,0,1,3.5
60,250,0,1,1,3.5
25,300,0,1,1,3.7
3,400,0,1,1,1.0
0,500,0,0,2,1.0
0,300,0,0,1,1.0
0,400,0,0,1,1.0
1,300,0,0,1,1.0
3,500,0,0,2,1.0
0,350,0,0,1,1.0
0,500,1,0,2,1.0
2,250,0,0,1,1.0
2,100,0,0,1,1.0
3,200,0,0,1,1.0
0,350,0,0,1,1.0
1,400,0,0,1,1.0
0,150,0,0,1,1.0
2,500,0,0,2,1.0
0,200,0,0,1,1.0
1,300,0,0,1,1.0
1,300,0,0,1,1.0
1,400,0,0,1,1.0
124,1200,1,1,3,2.4
113,700,0,0,2,2.4
166,400,0,1,1,2.4
71,500,0,0,2,4.1
17,2000,0,0,4,3.2
25,1000,0,0,3,3.4
20,1200,0,0,3,3.8
45,3500,0,0,4,3.5
2826,6500,0,0,4,4.4
188,7000,0,0,4,4.1
26,400,0,0,1,3.2
10,200,0,0,1,3.1
25,500,0,0,2,3.2
117,300,0,0,1,3.5
11,350,0,0,1,2.7
6,100,0,0,1,3.1
9,400,0,0,1,2.8
7,300,0,1,1,3.1
41,150,0,0,1,2.8
5,450,0,0,1,3.1
13,400,0,0,1,3.1
6,600,0,1,2,2.7
59,350,0,0,1,3.4
15,300,0,0,1,3.1
18,100,0,1,1,3.3
37,350,0,1,1,3.1
14,200,0,0,1,3.2
6,400,0,0,1,3.0
60,350,0,0,1,3.3
22,300,0,0,1,3.4
10,150,0,0,1,3.3
74,600,0,1,2,3.4
25,200,0,0,1,3.4
14,2500,1,0,4,2.9
12,800,1,1,2,2.7
9,400,0,1,1,3.0
18,300,0,0,1,2.6
68,450,0,0,1,3.3
7,250,0,0,1,3.1
4,250,0,0,1,3.0
33,400,0,1,1,2.9
11,450,0,0,1,3.3
5,400,0,0,1,3.2
38,100,0,0,1,3.2
23,500,0,1,2,3.2
14,550,0,0,2,3.1
8,500,0,0,2,2.9
9,400,0,0,1,3.1
8,250,0,0,1,2.9
57,600,0,1,2,2.9
17,200,0,0,1,3.4
14,300,0,0,1,3.3
6,250,0,0,1,3.0
14,300,0,0,1,2.9
6,200,0,0,1,3.0
16,450,0,0,1,2.9
9,450,0,1,1,2.5
33,300,0,0,1,3.6
14,200,0,1,1,3.5
89,300,0,0,1,3.7
75,200,0,0,1,3.6
29,300,0,1,1,3.7
1,200,0,0,1,1.0
1,300,0,0,1,1.0
2,100,0,0,1,1.0
2,350,0,0,1,1.0
3,200,0,0,1,1.0
1,200,0,0,1,1.0
1,350,0,0,1,1.0
1,350,0,0,1,1.0
1,350,0,0,1,1.0
3,300,0,0,1,1.0
2,450,0,1,1,1.0
19,500,0,1,2,2.2
621,1200,0,0,3,4.2
7,400,0,0,1,3.1
12,200,0,0,1,3.4
6,350,0,0,1,3.0
5,100,0,0,1,3.1
40,500,0,0,2,3.4
13,200,0,0,1,3.2
5,150,0,0,1,3.0
5,300,0,0,1,3.0
1585,600,0,0,2,3.8
635,400,0,0,1,3.9
12,200,0,0,1,3.5
22,300,0,0,1,3.6
75,100,0,0,1,3.8
40,700,0,0,2,3.8
0,300,0,0,1,1.0
3,100,0,0,1,1.0
3,600,0,0,2,1.0
2,200,0,0,1,1.0
1,100,0,0,1,1.0
2,400,0,0,1,1.0
0,400,0,0,1,1.0
0,400,0,0,1,1.0
69,100,0,0,1,4.2
115,200,0,0,1,4.0
3986,800,0,0,2,4.0
76,200,0,0,1,4.3
86,500,0,1,2,3.3
74,650,0,1,2,3.3
49,600,0,1,2,3.4
84,800,0,1,2,3.2
50,450,0,0,1,3.4
91,600,0,0,2,2.7
23,700,1,1,2,3.3
88,700,0,0,2,3.4
70,400,0,1,1,3.0
96,400,0,1,1,3.2
85,600,0,0,2,2.5
60,700,0,1,2,3.4
82,600,0,1,2,2.7
105,1000,1,1,3,2.6
162,600,0,1,2,2.5
62,350,0,0,1,3.2
66,450,0,0,1,3.4
46,700,0,0,2,2.5
198,700,0,1,2,3.4
69,500,0,1,2,3.1
52,500,0,1,2,3.4
182,600,0,1,2,3.0
85,1400,1,1,3,3.3
102,800,0,1,2,3.4
69,400,0,1,1,3.4
37,450,0,1,1,2.7
50,800,0,1,2,4.5
40,600,0,0,2,3.5
128,1250,0,1,3,3.8
212,350,0,1,1,3.8
164,300,0,0,1,3.6
70,400,0,1,1,3.6
74,700,0,1,2,3.5
33,400,0,1,1,3.5
116,400,0,0,1,3.6
62,500,0,1,2,3.5
179,500,0,1,2,3.6
56,700,0,1,2,3.6
131,600,0,1,2,3.5
155,300,0,1,1,3.6
100,1300,1,1,3,3.5
32,400,0,1,1,3.7
87,500,0,1,2,3.5
61,450,1,1,1,3.7
66,250,0,0,1,1.9
22,700,0,1,2,4.3
15,150,0,0,1,2.8
30,300,0,1,1,2.8
7,400,0,0,1,3.1
4,250,0,0,1,2.9
45,400,0,1,1,3.2
16,400,0,1,1,3.0
5,450,0,1,1,2.8
7,500,0,1,2,2.7
9,400,0,0,1,3.1
15,350,0,0,1,3.1
25,450,0,0,1,2.8
10,200,0,0,1,3.2
42,200,0,0,1,3.1
62,500,0,1,2,3.4
17,100,0,0,1,2.6
7,450,0,0,1,2.9
9,500,0,1,2,2.6
140,600,0,0,2,3.3
15,600,0,0,2,2.6
16,200,0,0,1,3.1
21,500,0,1,2,3.1
5,400,0,0,1,2.8
24,500,0,1,2,3.2
15,500,0,0,2,3.0
78,500,0,1,2,3.3
29,650,0,1,2,3.3
5,400,0,0,1,2.9
107,900,0,1,2,3.5
55,900,0,1,2,3.9
32,150,0,0,1,3.6
32,500,0,1,2,3.5
19,400,0,0,1,3.5
3,600,0,1,2,1.0
1,350,0,0,1,1.0
2,300,0,0,1,1.0
0,350,0,0,1,1.0
0,300,0,0,1,1.0
0,250,0,1,1,1.0
1,250,0,0,1,1.0
0,100,0,0,1,1.0
0,300,0,0,1,1.0
0,300,0,0,1,1.0
0,300,0,0,1,1.0
0,500,0,0,2,1.0
0,100,0,0,1,1.0
1,700,1,0,2,1.0
3,300,0,0,1,1.0
0,200,0,0,1,1.0
0,200,0,0,1,1.0
2,300,0,0,1,1.0
1,350,0,1,1,1.0
0,400,0,0,1,1.0
0,300,0,0,1,1.0
0,200,0,0,1,1.0
126,800,1,1,2,2.3
744,1600,0,0,3,4.0
352,200,0,0,1,4.1
59,600,0,0,2,3.3
81,750,0,0,2,3.3
34,450,0,0,1,3.1
31,600,0,0,2,3.4
40,2000,1,0,4,3.2
40,500,0,1,2,3.2
7,550,0,0,2,2.9
116,1000,0,1,3,3.4
12,150,0,0,1,3.2
5,200,0,0,1,3.0
16,3000,0,0,4,2.7
85,350,0,0,1,3.2
7,400,0,0,1,3.0
6,800,1,0,2,3.1
11,1100,1,0,3,3.2
408,5000,0,0,4,4.9
47,150,0,0,1,3.8
450,1200,1,0,3,3.9
49,700,0,0,2,3.7
223,650,0,1,2,3.7
475,200,0,0,1,3.7
1347,1900,1,1,3,3.8
555,1200,1,0,3,3.9
299,2100,1,0,4,3.9
158,500,0,1,2,3.8
291,1200,0,0,3,3.9
19,150,0,0,1,3.5
1058,1250,1,0,3,3.6
303,800,1,1,2,3.9
1,250,0,0,1,1.0
0,400,0,0,1,1.0
0,250,0,0,1,1.0
3,1000,1,0,3,1.0
2,500,0,0,2,1.0
3,250,0,0,1,1.0
361,1550,1,0,3,4.2
162,1350,1,0,3,4.2
1869,500,0,1,2,4.2
501,2000,1,0,4,4.1
23,450,0,0,1,3.1
33,300,0,0,1,3.3
6,300,0,0,1,2.9
15,200,0,0,1,3.0
4,400,0,0,1,3.1
49,1000,1,0,3,2.6
14,800,1,0,2,3.3
22,500,0,0,2,2.8
15,150,0,0,1,3.3
26,950,1,1,2,2.8
47,800,0,1,2,2.5
8,1000,1,0,3,3.2
67,500,0,1,2,2.8
19,1500,1,0,3,3.3
49,450,0,0,1,3.5
92,1000,1,0,3,3.8
78,500,0,1,2,3.7
170,600,0,1,2,3.8
80,550,0,1,2,3.8
3,200,0,0,1,1.0
76,600,0,1,2,2.4
120,3500,1,0,4,3.4
202,3000,1,0,4,3.5
64,2500,1,0,4,3.4
24,3000,1,0,4,3.2
17,500,0,0,2,3.3
162,3000,1,0,4,3.6
79,2500,1,0,4,3.5
43,400,0,1,1,3.1
142,1250,1,1,3,2.8
10,400,0,0,1,3.3
23,900,1,1,2,3.2
665,150,0,1,1,4.5
15,300,0,0,1,3.2
27,350,0,0,1,3.0
13,150,0,0,1,2.7
53,300,0,0,1,3.4
29,500,0,0,2,3.2
14,300,0,0,1,3.5
414,600,0,1,2,3.8
1,200,0,0,1,1.0
0,400,0,0,1,1.0
44,150,0,0,1,2.3
35,450,0,0,1,3.1
15,4500,1,0,4,3.3
6,300,0,0,1,3.0
9,150,0,0,1,3.1
21,150,0,0,1,3.3
9,200,0,0,1,3.1
4,500,0,1,2,3.0
13,700,0,0,2,3.1
21,600,0,0,2,3.1
455,1550,1,0,3,3.6
367,700,0,1,2,3.5
540,600,0,1,2,3.8
1,400,0,0,1,1.0
0,300,0,0,1,1.0
0,1200,1,0,3,1.0
1,400,0,0,1,1.0
0,100,0,0,1,1.0
2,150,0,0,1,1.0
0,900,1,1,2,1.0
1,700,0,0,2,1.0
0,400,0,0,1,1.0
1521,1500,0,0,3,4.4
729,300,0,0,1,4.2
90,1500,1,0,3,4.3
17,1750,0,0,3,3.2
11,250,0,0,1,2.9
38,300,0,0,1,2.6
9,100,0,0,1,2.8
16,300,0,0,1,2.7
7,150,0,0,1,2.9
41,200,0,1,1,3.4
58,550,0,1,2,2.6
4,200,0,0,1,2.9
33,450,0,1,1,2.9
28,200,0,1,1,3.1
100,200,0,0,1,3.1
22,550,0,0,2,3.2
4,600,0,1,2,3.0
14,400,0,0,1,2.9
13,250,0,1,1,2.5
8,600,0,0,2,2.8
17,400,0,1,1,3.2
8,200,0,0,1,3.2
26,350,0,0,1,3.2
85,500,0,1,2,3.3
14,500,0,0,2,2.8
25,250,0,0,1,3.4
10,400,0,0,1,3.2
7,250,0,0,1,2.8
10,250,0,0,1,2.9
87,350,0,0,1,3.2
57,400,0,1,1,3.2
24,450,0,1,1,2.6
5,400,0,0,1,3.0
9,150,0,0,1,3.1
14,250,0,0,1,3.2
20,550,0,1,2,3.4
11,500,0,0,2,3.1
12,350,0,0,1,3.2
70,800,0,1,2,3.1
55,250,0,1,1,3.3
4,200,0,0,1,2.9
10,450,0,0,1,3.0
10,150,0,0,1,2.8
8,250,0,0,1,3.0
91,250,0,0,1,3.3
67,700,0,0,2,3.3
92,550,0,0,2,3.1
6,350,0,1,1,2.7
24,450,0,1,1,2.6
26,650,0,0,2,3.2
17,700,0,0,2,3.3
80,400,0,1,1,3.4
23,350,0,1,1,2.6
52,550,0,1,2,2.7
11,300,0,0,1,3.1
30,600,0,1,2,3.6
108,800,1,0,2,3.6
22,600,0,1,2,3.6
89,750,0,1,2,3.7
30,800,0,0,2,3.5
36,600,0,1,2,3.6
80,400,0,1,1,3.5
71,200,0,0,1,3.8
492,900,0,1,2,3.8
94,150,0,0,1,3.6
372,1300,1,1,3,3.6
495,500,0,1,2,3.8
91,600,0,0,2,3.6
60,250,0,0,1,3.5
23,850,0,1,2,3.5
3,250,0,0,1,1.0
0,200,0,0,1,1.0
3,200,0,0,1,1.0
11,350,0,1,1,2.4
9,400,0,1,1,2.3
19,400,0,1,1,2.3
86,300,0,0,1,3.3
56,250,0,1,1,2.5
10,400,0,0,1,3.1
82,450,0,0,1,3.3
26,650,0,0,2,3.3
75,300,0,0,1,3.4
77,800,0,0,2,3.1
38,450,0,0,1,3.4
36,700,0,0,2,3.4
4,1200,1,0,3,2.9
25,500,0,0,2,2.8
41,400,0,1,1,3.4
69,550,0,0,2,3.1
69,650,0,0,2,3.2
6,800,0,0,2,3.3
49,150,0,0,1,3.3
145,800,1,0,2,3.2
41,650,0,1,2,3.3
15,400,0,1,1,2.9
109,600,0,1,2,2.7
41,300,0,0,1,2.7
28,400,0,0,1,3.2
21,750,0,0,2,3.4
21,800,0,0,2,3.4
53,300,0,0,1,3.3
145,550,0,1,2,3.3
24,600,0,0,2,3.1
12,200,0,0,1,3.5
55,150,0,0,1,3.9
36,300,0,0,1,3.8
108,250,0,1,1,3.6
151,250,0,1,1,3.7
91,550,0,0,2,3.6
393,650,0,1,2,3.7
72,250,0,0,1,3.9
167,400,0,1,1,3.8
20,200,0,1,1,3.7
61,250,0,0,1,3.5
83,200,0,0,1,3.8
62,200,0,0,1,3.6
58,300,0,1,1,3.7
116,100,0,0,1,3.7
21,600,1,0,2,3.5
133,500,0,0,2,3.5
150,200,0,0,1,3.9
261,400,0,0,1,3.6
131,50,0,0,1,3.7
234,300,0,0,1,3.7
85,800,0,1,2,3.5
36,150,0,0,1,3.5
115,500,0,1,2,3.8
143,500,0,1,2,3.5
47,400,0,0,1,3.5
41,950,0,1,2,3.8
346,1900,1,0,3,3.6
223,150,0,0,1,3.9
97,300,0,0,1,3.5
24,500,0,1,2,3.6
25,300,0,1,1,3.6
15,100,0,1,1,3.5
0,400,0,0,1,1.0
0,500,0,0,2,1.0
0,200,0,0,1,1.0
300,600,1,1,2,4.2
108,400,0,0,1,4.0
59,700,0,0,2,3.1
36,600,0,1,2,3.3
62,600,0,0,2,3.1
44,450,0,1,1,3.4
187,100,0,0,1,4.1
11,350,0,0,1,3.2
27,450,0,1,1,3.2
33,350,0,0,1,3.4
32,300,0,0,1,3.4
11,200,0,0,1,3.3
87,550,0,0,2,3.3
192,850,1,1,2,2.6
232,1000,1,0,3,3.4
177,1300,0,1,3,3.2
286,1500,1,0,3,3.2
306,800,1,1,2,3.6
63,1000,0,1,3,3.5
159,800,1,0,2,3.5
28,800,1,0,2,3.7
40,400,0,0,1,3.5
213,1600,1,1,3,3.7
160,1150,1,1,3,3.7
300,250,0,0,1,3.8
248,1300,0,0,3,3.8
109,250,0,0,1,3.6
132,750,1,0,2,3.5
95,250,0,0,1,4.0
292,300,0,1,1,4.0
39,500,0,0,2,2.8
68,250,0,0,1,3.4
92,200,0,0,1,2.9
51,800,1,0,2,3.4
142,1100,1,1,3,3.2
21,450,0,0,1,2.6
71,450,0,1,1,2.5
71,600,0,1,2,3.2
122,600,0,1,2,3.4
39,700,0,0,2,3.0
43,700,0,0,2,3.4
38,400,0,1,1,3.4
39,400,0,1,1,2.7
73,700,0,1,2,3.1
10,200,0,0,1,2.9
32,500,0,1,2,2.7
36,150,0,0,1,2.9
36,450,0,0,1,3.3
134,750,1,1,2,3.1
55,350,0,0,1,3.3
90,600,0,0,2,2.9
60,500,0,0,2,3.2
47,400,0,0,1,2.7
43,300,0,0,1,3.4
236,350,0,0,1,3.3
31,1100,1,1,3,2.6
38,700,0,1,2,2.5
123,800,1,0,2,3.1
9,150,0,0,1,2.8
70,350,0,0,1,3.3
114,550,0,0,2,3.4
56,550,0,0,2,2.7
247,600,0,1,2,3.1
90,450,0,1,1,3.1
84,900,1,0,2,2.7
93,650,0,1,2,3.3
44,650,0,1,2,3.4
27,400,0,0,1,3.0
68,750,1,1,2,2.7
23,400,0,1,1,3.3
30,1400,1,0,3,3.2
69,500,0,1,2,2.5
41,350,0,0,1,2.6
36,400,0,1,1,3.4
179,400,0,0,1,3.6
22,450,0,0,1,3.5
456,650,0,1,2,3.7
43,900,1,1,2,3.6
120,200,0,1,1,3.7
230,700,0,1,2,3.8
26,300,0,1,1,3.5
27,600,0,1,2,3.5
35,50,0,0,1,3.6
76,500,0,1,2,3.6
177,650,0,0,2,3.7
99,150,0,0,1,3.6
136,250,0,1,1,3.7
72,600,0,1,2,3.5
88,600,0,0,2,3.5
100,200,0,0,1,3.8
118,500,0,0,2,3.6
603,700,0,1,2,3.8
149,350,0,0,1,3.5
39,700,0,1,2,3.7
109,350,0,0,1,3.5
214,350,0,1,1,3.5
64,350,0,1,1,3.5
0,200,0,0,1,1.0
1,350,0,0,1,1.0
0,300,0,0,1,1.0
0,150,0,0,1,1.0
32,450,0,0,1,2.3
52,1000,1,0,3,2.4
841,500,0,0,2,4.0
74,200,0,0,1,4.0
142,1050,1,0,3,4.3
524,2000,0,0,4,4.5
132,500,0,0,2,3.3
18,1000,0,1,3,3.1
29,300,0,0,1,3.3
120,650,0,1,2,2.5
242,150,0,0,1,3.2
89,800,0,0,2,3.3
3986,1500,0,0,3,4.5
1569,1500,0,0,3,4.6
863,1200,1,1,3,3.8
157,600,0,0,2,3.9
1428,2000,1,0,4,3.6
300,2500,1,1,4,3.6
574,1000,0,0,3,3.6
243,1000,0,0,3,3.7
391,700,0,1,2,3.8
29,800,0,0,2,3.6
395,1700,1,0,3,3.7
2860,650,0,0,2,3.7
505,1700,1,1,3,3.6
454,1400,0,1,3,3.9
203,2000,1,0,4,3.8
79,400,0,0,1,3.7
287,1200,0,0,3,3.9
199,2100,0,0,4,3.8
17,450,0,0,1,3.5
372,2000,1,1,4,3.9
188,500,0,1,2,3.7
34,800,0,0,2,3.6
774,1700,1,0,3,3.7
256,700,0,0,2,3.8
1186,2500,0,0,4,3.8
669,2000,0,1,4,3.8
2,450,0,0,1,1.0
113,1700,1,0,3,4.2
518,400,0,1,1,4.0
1330,1600,1,1,3,4.1
1203,1550,1,0,3,4.0
79,2000,1,0,4,4.0
551,2000,0,0,4,4.2
1093,1650,1,0,3,4.0
578,2100,1,1,4,4.2
1914,1300,0,0,3,4.2
220,600,0,0,2,4.0
912,700,0,0,2,4.4
436,1800,1,0,3,4.2
10,1100,1,0,3,3.1
12,250,0,0,1,3.1
13,450,0,1,1,3.3
11,700,1,1,2,3.0
19,400,0,0,1,3.2
73,450,0,0,1,3.3
23,450,0,0,1,3.2
11,150,0,0,1,3.2
10,500,0,0,2,3.1
49,550,0,0,2,2.6
15,1200,1,0,3,2.8
100,200,0,0,1,3.2
63,1100,1,0,3,2.7
45,800,1,1,2,2.7
4,750,0,0,2,3.0
57,700,0,0,2,3.3
12,650,0,0,2,3.3
35,400,0,1,1,3.3
6,350,0,1,1,3.0
143,700,0,0,2,3.4
23,350,0,0,1,2.7
41,550,0,1,2,2.7
29,300,0,1,1,3.2
13,500,0,0,2,3.3
16,350,0,0,1,3.2
31,600,0,0,2,3.2
46,550,0,1,2,2.7
9,300,0,0,1,3.1
23,300,0,0,1,2.8
7,400,0,0,1,3.1
15,450,0,0,1,2.7
9,450,0,0,1,3.2
67,800,0,1,2,2.6
17,400,0,0,1,3.3
4,600,0,0,2,2.8
74,1200,1,1,3,3.2
5,600,0,0,2,3.0
8,50,0,0,1,2.8
50,800,1,0,2,3.2
16,300,0,0,1,2.9
20,600,0,0,2,3.0
14,2500,1,0,4,3.2
74,1100,1,0,3,3.4
20,550,0,0,2,3.1
133,1200,1,1,3,3.5
98,650,0,0,2,3.5
26,250,0,0,1,3.6
68,500,0,0,2,3.7
283,1000,1,0,3,3.6
21,1200,1,0,3,3.5
23,150,0,0,1,3.5
55,600,0,1,2,3.6
102,750,0,1,2,3.5
20,500,0,0,2,2.4
54,350,0,0,1,2.1
39,800,0,1,2,2.4
6,200,0,0,1,2.9
15,250,0,0,1,3.0
7,200,0,0,1,2.9
16,300,0,0,1,2.9
6,300,0,0,1,3.0
9,400,0,0,1,2.9
5,350,0,0,1,2.9
4,150,0,0,1,2.9
50,500,0,1,2,2.5
12,100,0,0,1,3.1
79,500,0,0,2,3.2
20,150,0,0,1,3.3
52,650,0,1,2,3.2
26,500,0,1,2,3.3
11,350,0,0,1,3.2
13,700,0,0,2,2.9
75,700,0,0,2,3.1
26,150,0,0,1,3.3
10,700,0,0,2,2.9
6,300,0,0,1,3.2
12,500,0,0,2,3.3
22,350,0,1,1,3.1
30,400,0,0,1,3.2
12,100,0,0,1,3.3
15,400,0,0,1,2.6
10,300,0,0,1,3.2
11,400,0,0,1,3.0
16,400,0,0,1,3.0
15,100,0,0,1,3.4
8,600,0,0,2,3.1
18,450,0,0,1,2.7
10,400,0,0,1,3.1
20,100,0,0,1,3.3
16,550,0,0,2,3.3
39,500,0,0,2,3.4
66,800,0,1,2,2.9
7,250,0,0,1,3.1
54,500,0,1,2,3.1
44,500,0,0,2,3.1
15,600,0,0,2,3.1
14,800,1,0,2,2.9
4,350,0,0,1,3.0
13,200,0,0,1,3.1
31,300,0,0,1,3.2
22,550,0,0,2,3.6
21,450,0,0,1,3.5
2,300,0,0,1,1.0
1,200,0,0,1,1.0
0,600,0,0,2,1.0
0,200,0,0,1,1.0
0,200,0,0,1,1.0
0,200,0,0,1,1.0
0,300,0,0,1,1.0
0,150,0,0,1,1.0
2,500,0,0,2,1.0
3,350,0,0,1,1.0
2,400,0,1,1,1.0
0,350,0,0,1,1.0
1,250,0,0,1,1.0
0,100,0,0,1,1.0
2,350,0,0,1,1.0
2,300,0,0,1,1.0
0,550,0,0,2,1.0
0,350,0,0,1,1.0
1,350,0,0,1,1.0
2,450,0,0,1,1.0
0,350,0,0,1,1.0
0,250,0,0,1,1.0
0,300,0,0,1,1.0
1,200,0,0,1,1.0
0,100,0,0,1,1.0
1,250,0,0,1,1.0
0,200,0,0,1,1.0
3,250,0,0,1,1.0
0,300,0,0,1,1.0
3,400,0,0,1,1.0
10,400,0,1,1,3.1
218,2200,1,0,4,3.5
1,300,0,0,1,1.0
1,1500,1,0,3,1.0
0,600,0,0,2,1.0
1,300,0,0,1,1.0
0,200,0,0,1,1.0
1,200,0,0,1,1.0
1,300,0,0,1,1.0
44,250,0,0,1,3.4
7,500,0,0,2,3.0
4,100,0,0,1,3.1
4,250,0,1,1,2.7
8,250,0,0,1,2.8
7,400,0,1,1,2.7
56,450,0,1,1,3.2
6,150,0,1,1,3.3
4,600,0,0,2,3.0
10,100,0,1,1,2.6
40,550,0,0,2,3.3
49,700,0,1,2,3.4
4,100,0,0,1,3.0
9,400,0,0,1,2.7
102,450,0,1,1,2.6
183,200,0,0,1,3.8
270,650,0,1,2,3.7
75,600,0,1,2,3.6
116,800,1,1,2,3.5
0,250,0,0,1,1.0
3,250,0,1,1,1.0
3,300,0,0,1,1.0
2,250,0,0,1,1.0
1,300,0,0,1,1.0
2,300,0,1,1,1.0
0,300,0,0,1,1.0
2,600,0,0,2,1.0
0,400,0,1,1,1.0
0,300,0,0,1,1.0
0,150,0,0,1,1.0
1,100,0,0,1,1.0
3,200,0,1,1,1.0
1,350,0,1,1,1.0
0,300,0,1,1,1.0
1,250,0,0,1,1.0
0,500,0,0,2,1.0
2,150,0,0,1,1.0
0,200,0,0,1,1.0
3,200,0,1,1,1.0
0,400,0,0,1,1.0
0,400,0,1,1,1.0
0,500,0,0,2,1.0
22,300,0,1,1,3.4
32,600,0,1,2,3.0
8,1000,1,1,3,3.1
45,500,0,1,2,3.4
47,700,0,0,2,2.5
59,650,0,1,2,3.4
39,550,0,1,2,2.9
31,650,0,1,2,2.9
54,800,0,1,2,2.8
40,250,0,0,1,3.3
50,500,0,0,2,2.6
18,600,0,0,2,3.1
33,500,0,0,2,3.1
41,300,0,1,1,3.0
70,200,0,0,1,3.5
269,550,0,1,2,3.7
472,600,0,0,2,3.8
21,500,0,1,2,3.8
57,1000,0,1,3,3.7
63,550,0,0,2,3.8
54,550,0,0,2,3.5
2,1000,1,0,3,1.0
515,500,0,0,2,3.5
577,150,0,0,1,4.1
32,300,0,0,1,3.4
23,300,0,0,1,3.2
23,600,0,0,2,3.3
12,500,0,0,2,3.3
20,550,0,0,2,3.1
7,200,0,0,1,3.3
11,450,0,0,1,3.2
13,450,0,1,1,2.8
0,100,0,0,1,1.0
0,300,0,0,1,1.0
0,300,0,0,1,1.0
0,250,0,0,1,1.0
0,700,0,0,2,1.0
0,400,0,0,1,1.0
762,400,0,0,1,4.2
8,250,0,0,1,2.8
5,400,0,1,1,2.6
